spot_id,spot_sector_id,spot_type_id,spot_settlement,spot_municipality,spot_state,spot_region,spot_corridor,spot_latitude,spot_longitude,spot_area_in_sqm,spot_price_sqm_mxn_rent,spot_price_total_mxn_rent,spot_price_sqm_mxn_sale,spot_price_total_mxn_sale,spot_modality,uuiid,spot_created_date
26422,13,2,CENTRO SUR,Querétaro,Querétaro,Shallows,,20.570152,-100.3588006,50,23000,1150000,,,Rent,11335,2024-04-03
30651,15,1,PUENTE GRANDE,Tonalá,Jalisco,West,,20.5691587,-103.1540636,360,55.55555556,20000,27777.77778,10000000,Rent & Sale,17729,2024-10-02
27587,11,2,LOS GAVILANES,Tlajomulco de Zúñiga,Jalisco,West,,20.5689624,-103.4519068,12000,340,4080000,,,Rent,17003,2024-06-03
26108,15,1,SAN JOSE DE VIBORILLAS,Apaseo el Grande,Guanajuato,Shallows,,20.5676448,-100.6344365,1960,,,765.3061224,1500000,Sale,13325,2024-03-20
20092,9,2,MIRANDA,El Marqués,Querétaro,Shallows,México - Querétaro,20.56760268,-100.3079321,208,,,15000,3120000,Sale,8153,2024-01-04
28955,11,2,PASEO PUENTE VIEJO,Tonalá,Jalisco,North,,20.5670909,-103.1897532,49287,13.5678991,668721.0429,,,Rent,16319,2024-08-20
20124,9,2,LA ESTANCIA,Corregidora,Querétaro,Shallows,Corredor 5 De Febrero,20.5647875,-100.4840156,549,80,43920,,,Rent,8153,2024-01-04
30201,11,2,LOS MAGUEYES,San Pedro Tlaquepaque,Jalisco,West,,20.564512,-103.4424739,3200,350,1120000,,,Rent,17003,2024-09-24
20433,9,2,EL TRECE,El Salto,Jalisco,West,El Salto - Aeropuerto,20.561002,-103.3076226,36300,131.8024484,4784428.877,,,Rent,11251,2024-01-16
30587,9,2,EL VERDE,El Salto,Jalisco,West,El Salto - Aeropuerto,20.5561664,-103.2729593,127153,140,17801420,,,Rent,16319,2024-10-01
27052,9,1,EL VERDE,El Salto,Jalisco,West,El Salto - Aeropuerto,20.5561664,-103.2729593,5236,129.8597349,679945.572,,,Rent,14219,2024-05-02
30150,9,2,MARQUES QUERETANO,Querétaro,Querétaro,Shallows,,20.5557835,-100.3914808,22821,90,2053890,,,Rent,16319,2024-09-24
27654,13,1,MISION MAGNOLIA,San Pedro Tlaquepaque,Jalisco,West,,20.55557841,-103.332063,70,300,21000,,,Rent,14835,2024-06-07
27652,13,1,MISION MAGNOLIA,San Pedro Tlaquepaque,Jalisco,West,,20.55539759,-103.3320148,70,300,21000,,,Rent,14835,2024-06-07
27653,13,1,MISION MAGNOLIA,San Pedro Tlaquepaque,Jalisco,West,,20.55534736,-103.3319987,153,280,42840,,,Rent,14835,2024-06-07
26378,15,1,AMECHE,Apaseo el Grande,Guanajuato,Shallows,,20.551133,-100.5834198,25500,,,1500,38250000,Sale,11335,2024-04-02
30151,9,2,CAMPESTRE ITALIANA,Querétaro,Querétaro,Shallows,,20.5474987,-100.3767111,7000,90,630000,1142.857143,8000000,Rent & Sale,16319,2024-09-24
26357,13,2,LOS OLIVOS,Celaya,Guanajuato,Shallows,,20.5474345,-100.7731903,243,280,68040,,,Rent,11335,2024-04-02
30455,15,1,SIN NOMBRE,Tlajomulco de Zúñiga,Jalisco,West,,20.54362592,-103.3595304,125000,,,3500,437500000,Sale,8374,2024-09-25
27776,9,1,SAN AGUSTIN,Tlajomulco de Zúñiga,Jalisco,West,López Mateos Sur,20.5398934,-103.4653565,208,,,20673.07692,4300000,Sale,15715,2024-06-17
26808,9,2,BALVANERA,Corregidora,Querétaro,Shallows,Corredor 5 De Febrero,20.53805245,-100.4558906,980,76,74480,,,Rent,8153,2024-04-15
27101,15,1,VILLA CALIFORNIA,Tlajomulco de Zúñiga,Jalisco,West,,20.53804444,-103.4847975,1000,,,2850,2850000,Sale,13236,2024-05-06
27100,15,1,SAN JOSE DEL QUINCE,El Salto,Jalisco,West,,20.5374383,-103.2937361,5000,,,2800,14000000,Sale,13236,2024-05-06
27348,9,1,CIMEG,El Salto,Jalisco,West,El Salto - Aeropuerto,20.53366692,-103.2468829,33444,0.003887094845,130,,,Rent,11251,2024-05-21
27931,9,2,LA LABOR,Apaseo el Grande,Guanajuato,Shallows,,20.53329217,-100.7113114,9000,90,810000,,,Rent,8153,2024-06-26
26435,9,2,CIMEG,El Salto,Jalisco,West,El Salto - Aeropuerto,20.5277753,-103.2492086,51914,125,6489250,,,Rent,12300,2024-04-03
28372,9,2,PANORAMA,Corregidora,Querétaro,Shallows,,20.5274355,-100.4401771,7000,,,16498,115486000,Sale,8463,2024-07-17
20033,9,2,NIÑOS HEROES,Corregidora,Querétaro,Shallows,Corredor 5 De Febrero,20.5249375,-100.4743125,660,95,62700,,,Rent,8153,2024-01-02
29348,9,1,PARQUES DEL CASTILLO,El Salto,Jalisco,West,El Salto - Aeropuerto,20.5248992,-103.2398208,127153,140,17801420,,,Rent,13934,2024-08-29
30008,15,1,CENTRO,El Salto,Jalisco,West,,20.5210832,-103.1781606,160,125,20000,10000,1600000,Rent & Sale,17570,2024-09-17
29787,13,2,ROSA LINDA,Celaya,Guanajuato,Shallows,,20.5182381,-100.8392081,9839,315,3099285,,,Rent,16319,2024-09-12
30511,9,2,JACARANDAS,Celaya,Guanajuato,Shallows,,20.511102,-100.8207608,10142,100,1014200,,,Rent,16319,2024-09-26
27666,13,1,LAS FLORES,Celaya,Guanajuato,Shallows,,20.5039087,-100.8132684,728,68.68131868,50000,10989.01099,8000000,Rent & Sale,15493,2024-06-10
27886,13,2,CENTRO,Pedro Escobedo,Querétaro,Shallows,,20.5035943,-100.147229,215,500,107500,,,Rent,15847,2024-06-25
22508,9,2,LOS LAURELES,Tlajomulco de Zúñiga,Jalisco,West,El Salto - Aeropuerto,20.5015982,-103.2725581,6000,125,750000,,,Rent,11251,2024-01-31
26263,9,1,EL MUELLE (EL MUEY),El Salto,Jalisco,West,El Salto - Aeropuerto,20.4990341,-103.2281613,42948,116.296278,4994692.548,,,Rent,12300,2024-03-26
28912,15,1,SANTA ALICIA,Ixmiquilpan,Hidalgo,Center,,20.4922697,-99.2051841,46750,,,850,39737500,Sale,16910,2024-08-19
29551,9,2,SANTA CRUZ DE LAS FLORES,Tlajomulco de Zúñiga,Jalisco,West,López Mateos Sur,20.4847789,-103.5133948,1539,110,169290,,,Rent,12300,2024-09-09
28074,15,1,SAN JACINTO,Poncitlán,Jalisco,West,,20.3975292,-103.0571757,1179,16.96352841,20000,2968.617472,3500000,Rent & Sale,16316,2024-07-04
27788,9,2,NUEVO SAN JUAN,San Juan del Río,Querétaro,Shallows,Nueva Zona Industrial San Juan Del Río,20.36425244,-99.96489508,14500,5.9,85550,,,Rent,8153,2024-06-18
28930,15,1,GUADALUPANA,Chapala,Jalisco,West,,20.3036195,-103.1798271,140,142.8571429,20000,22142.85714,3100000,Rent & Sale,17205,2024-08-20
30147,13,1,PLAZA DE TOROS,Chapala,Jalisco,West,,20.2979417,-103.1913169,309,80.90614887,25000,,,Rent,17620,2024-09-24
26404,13,1,POLOTITLAN DE LA ILUSTRACION,Polotitlán,México,Center,,20.222915,-99.8134633,550,85.45454545,47000,,,Rent,11335,2024-04-03
28052,15,1,EL BOCJA,El Arenal,Hidalgo,Center,,20.2102777,-98.9211111,3358,,,610.48243,2050000,Sale,16280,2024-07-03
28054,15,1,EL BOCJA,El Arenal,Hidalgo,Center,,20.2071472,-98.9345106,12123,,,206.2195826,2500000,Sale,16280,2024-07-03
29114,15,1,CENTRO,Huasca de Ocampo,Hidalgo,Center,,20.2040455,-98.5754259,10000,,,1200,12000000,Sale,17281,2024-08-26
30497,15,1,CENTRO,Huasca de Ocampo,Hidalgo,Center,,20.2040455,-98.5754259,10000,,,1200,12000000,Sale,17281,2024-09-26
29825,13,2,TULUM,Tulum,Quintana Roo,Southeast,,20.2006059,-87.4511711,1389,370,513930,,,Rent,16319,2024-09-12
26919,13,1,ZONA CENTRO,Uriangato,Guanajuato,Shallows,,20.13851913,-101.1821793,150,2600,390000,,,Rent,13929,2024-04-22
27300,11,1,PERIODISTAS,Pachuca de Soto,Hidalgo,Center,,20.11977083,-98.73683312,170,,,40705.88235,6920000,Sale,14810,2024-05-17
26998,11,1,CONSTITUCION,Pachuca de Soto,Hidalgo,Center,,20.115855,-98.7505905,140,142.8571429,20000,,,Rent,14103,2024-04-29
30491,15,1,CASA GRANDE,San Agustín Tlaxiaca,Hidalgo,Center,,20.1093812,-98.8857439,367385,,,10207.27575,3750000000,Sale,17281,2024-09-26
27294,11,1,ALAMO RUSTICO,Mineral de la Reforma,Hidalgo,Center,,20.10154127,-98.71587839,600,73.46666667,44080,,,Rent,14810,2024-05-17
27298,9,1,AZOYATLA DE OCAMPO,Mineral de la Reforma,Hidalgo,Center,,20.10095765,-98.70027059,2026,,,6416.584403,13000000,Sale,14810,2024-05-17
28824,13,1,TEZONTLE,Pachuca de Soto,Hidalgo,Center,,20.09717835,-98.77773845,40,550,22000,,,Rent,17102,2024-08-12
27619,15,1,VICENTE GUERRERO 1RA SECCION,Tulancingo de Bravo,Hidalgo,Center,,20.0934952,-98.3629191,6000,80,480000,,,Rent,10118,2024-06-05
30543,15,1,LOS JALES,Pachuca de Soto,Hidalgo,Center,,20.09186149,-98.75812648,1500,53.33333333,80000,,,Rent,17281,2024-09-27
30496,13,1,UNION CHACON,Mineral de la Reforma,Hidalgo,Center,,20.0840258,-98.7356658,2200,,,15000,33000000,Sale,17281,2024-09-26
27428,15,1,SEGUNDA SECCION DEL PORTEZUELO,Mineral de la Reforma,Hidalgo,Center,,20.08369277,-98.71798944,2100,,,3000,6300000,Sale,14810,2024-05-24
27429,15,1,SEGUNDA SECCION DEL PORTEZUELO,Mineral de la Reforma,Hidalgo,Center,,20.08230222,-98.71587049,2650,,,3056.603774,8100000,Sale,14810,2024-05-24
27260,15,1,EL CRESTON,Tula de Allende,Hidalgo,Center,,20.063026,-99.36378847,4129,,,2421.893921,10000000,Sale,14768,2024-05-15
27295,15,1,COLONIA EL VENADO,Mineral de la Reforma,Hidalgo,Center,,20.05625256,-98.74489905,5449,,,2800,15257200,Sale,14810,2024-05-17
27622,15,1,VILLAS DEL SALITRE,Tula de Allende,Hidalgo,Center,,20.0560924,-99.3350617,6000,80,480000,,,Rent,10118,2024-06-05
29973,15,1,RANCHO GRANDE,Acámbaro,Guanajuato,Shallows,,20.0367779,-100.7311016,500,50,25000,,,Rent,15471,2024-09-13
26461,9,1,ZONA CENTRO,Acámbaro,Guanajuato,Shallows,,20.0327587,-100.7211825,460,141.3043478,65000,,,Rent,11335,2024-04-04
28857,9,1,LINDA VISTA,Pachuca de Soto,Hidalgo,Center,,20.0280792,-98.8019925,1000,60,60000,,,Rent,14910,2024-08-14
28480,9,2,EL CHIQUINTE,Soyaniquilpan de Juárez,México,Center,,20.01054228,-99.5250503,100000,129.8641771,12986417.71,,,Rent,7411,2024-07-19
29942,15,1,6 DE ABRIL,Acámbaro,Guanajuato,Shallows,,20.0032451,-100.7393362,70000,,,120,8400000,Sale,15471,2024-09-12
27818,13,2,EL CARMEN,Zamora,Michoacán de Ocampo,West,,19.9940876,-102.2881364,80,,,20625,1650000,Sale,15767,2024-06-19
20169,15,1,JAGUEY DE TELLEZ,Zempoala,Hidalgo,Center,,19.9787996,-98.7839191,250000,,,570,142500000,Sale,11721,2024-01-04
29404,9,1,EL DENI,Jilotepec,México,Center,,19.9528596,-99.545781,3990,84.96240602,339000,,,Rent,17364,2024-09-02
29116,15,1,SIN NOMBRE,Tapalpa,Jalisco,West,,19.9496623,-103.7625992,2500,,,840,2100000,Sale,17283,2024-08-26
26682,15,1,ATENGO,Tepeji del Río de Ocampo,Hidalgo,Center,,19.9137589,-99.3391253,890,,,13366.29213,11896000,Sale,931,2024-04-11
27684,15,1,NOXTONGO,Tepeji del Río de Ocampo,Hidalgo,Center,,19.9114508,-99.3506604,55942,,,2119,118541098,Sale,15505,2024-06-11
29440,9,2,SAN MATEO 2DA SECCION,Tepeji del Río de Ocampo,Hidalgo,Center,,19.8929474,-99.3381766,10000,85,850000,,,Rent,7411,2024-09-04
22863,9,1,SAN MATEO 2DA SECCION,Tepeji del Río de Ocampo,Hidalgo,Center,,19.88643544,-99.34327191,20000,90,1800000,,,Rent,7411,2024-02-14
27292,15,1,SAN JUAN,Villa de Tezontepec,Hidalgo,Center,,19.8820941,-98.8218954,13535,,,1034.355375,14000000,Sale,14810,2024-05-16
20550,9,2,BARRANCA PRIETA,Huehuetoca,México,Center,Huehuetoca - Zumpango,19.8624375,-99.2123125,11742,98.8518363,1160718.262,,,Rent,7411,2024-01-22
25748,9,1,CENTRO,Tizayuca,Hidalgo,Center,,19.8424499,-98.9802818,1375,54.54545455,75000,,,Rent,12884,2024-03-05
25789,15,1,CENTRO,Tizayuca,Hidalgo,Center,,19.8405004,-98.9801651,40000,9,360000,,,Rent,12884,2024-03-05
26583,9,1,CENTRO,Tizayuca,Hidalgo,Center,,19.8405004,-98.9801651,50000,,,1000,50000000,Sale,13430,2024-04-08
28570,9,1,CENTRO,Tizayuca,Hidalgo,Center,,19.8405004,-98.9801651,1255,55.77689243,70000,,,Rent,13430,2024-07-23
28511,13,2,CIUDAD SANTA TERESA I,Huehuetoca,México,Center,,19.8401171,-99.2376394,100,1000,100000,,,Rent,931,2024-07-22
28094,9,1,URBI VILLA DEL REY,Huehuetoca,México,Center,,19.8398619,-99.261025,1500,150,225000,,,Rent,13934,2024-07-04
29317,13,1,URBI VILLA DEL REY,Huehuetoca,México,Center,,19.8398619,-99.261025,1500,150,225000,,,Rent,13934,2024-08-29
29118,15,1,HUICALCO,Tizayuca,Hidalgo,Center,,19.838521,-98.9875285,1493,,,1150,1716950,Sale,17281,2024-08-26
28934,9,1,NACOZARI,Tizayuca,Hidalgo,Center,,19.828068,-98.9659399,1255,55.77689243,70000,,,Rent,13430,2024-08-20
27117,15,1,XALPA,Huehuetoca,México,Center,,19.81198889,-99.19288261,15000,6.666666667,100000,,,Rent,14377,2024-05-07
23030,9,2,SANTIAGO 2DA SECCION,Zumpango,México,Center,,19.8076875,-99.0918125,22933,156.9999753,3600480.434,,,Rent,7411,2024-02-21
26649,13,1,SAN JUAN,Zumpango,México,Center,,19.800236,-99.1049368,637,,,31381.47567,19990000,Sale,931,2024-04-10
28441,15,1,SANTIAGO 2DA SECCION,Zumpango,México,Center,,19.7992518,-99.1009397,18734,,,1404,26302536,Sale,16734,2024-07-18
27342,15,1,BENITO JUAREZ,Tepeapulco,Hidalgo,Center,,19.7661973,-98.5780415,20000,45,900000,,,Rent,14809,2024-05-21
28783,9,1,ZONA INDUSTRIAL SAHAGUN,Tepeapulco,Hidalgo,Center,,19.76208925,-98.59090104,28758,110,3163380,,,Rent,14910,2024-08-07
27645,9,2,SAN SEBASTIAN,Atizapán de Zaragoza,México,Center,Tepotzotlán,19.7433125,-99.2258125,81285,213.209843,17330762.09,,,Rent,7411,2024-06-06
27195,9,2,LAS ANIMAS,Tepotzotlán,México,Center,Tepotzotlán,19.7361875,-99.2061875,20603,178,3667334,,,Rent,7411,2024-05-13
25627,9,1,LAS ANIMAS,Tepotzotlán,México,Center,Tepotzotlán,19.7324519,-99.2088911,3600,90,324000,,,Rent,12306,2024-03-01
27202,9,2,TEPANQUIAHUAC,Cuautitlán,México,Center,Cuautitlán,19.7308625,-99.1956094,4934,150,740100,,,Rent,7411,2024-05-13
27383,9,1,SAN BARTOLO,Teoloyucan,México,Center,Huehuetoca - Zumpango,19.7299483,-99.1622076,25000,,,2500,62500000,Sale,13552,2024-05-22
20251,15,1,PARQUE SAN MATEO,Cuautitlán,México,Center,Huehuetoca - Zumpango,19.72847721,-99.15286787,16763,,,2100,35202300,Sale,10908,2024-01-08
26931,9,1,EL TREBOL,Tepotzotlán,México,Center,Tepotzotlán,19.7264942,-99.2053086,3500,120,420000,,,Rent,7411,2024-04-23
26990,9,1,EL TREBOL,Tepotzotlán,México,Center,Tepotzotlán,19.7263542,-99.2061241,4000,75,300000,,,Rent,7411,2024-04-26
26035,9,1,EL TREBOL,Tepotzotlán,México,Center,Tepotzotlán,19.726138,-99.2086762,4044,74.18397626,300000,,,Rent,7411,2024-03-12
27976,9,1,AXAPUSCO,Axapusco,México,Center,,19.7240495,-98.7582493,2515,,,10531,26485465,Sale,14516,2024-06-27
27097,9,2,TEPANQUIAHUAC,Cuautitlán,México,Center,Cuautitlán,19.7235784,-99.1931814,25374,150,3806100,,,Rent,7411,2024-05-06
29358,9,2,TEPANQUIAHUAC,Chalco,México,Center,Cuautitlán,19.7231862,-99.1944048,12927,140,1809780,,,Rent,7411,2024-08-30
20449,9,2,TEPANQUIAHUAC,Cuautitlán,México,Center,Cuautitlán,19.7198125,-99.1965625,3368,125,421000,,,Rent,7411,2024-01-16
26470,9,2,TEPANQUIAHUAC,Cuautitlán,México,Center,Cuautitlán,19.7198125,-99.1965625,4962,145,719490,,,Rent,7411,2024-04-04
28254,15,1,GALAXIA EL LLANO,Tecámac,México,Center,,19.71871963,-98.97995041,18600,,,3225.806452,60000000,Sale,16642,2024-07-14
27409,9,1,PARQUE SAN MATEO,Cuautitlán,México,Center,Huehuetoca - Zumpango,19.7186308,-99.1552785,40000,,,2650,106000000,Sale,13552,2024-05-23
22505,13,1,VISITACION,Melchor Ocampo,México,Center,,19.71655158,-99.13958131,152,311.25,47310,,,Rent,931,2024-01-31
20389,13,1,VISITACION,Melchor Ocampo,México,Center,,19.7161086,-99.1399856,451,200,90200,,,Rent,931,2024-01-15
26803,9,2,SANTA BARBARA,Cuautitlán Izcalli,México,Center,Cuautitlán,19.7075948,-99.1927057,13650,145,1979250,,,Rent,13766,2024-04-15
27737,9,2,INDUSTRIAL TRES RIOS,Cuautitlán Izcalli,México,Center,Cuautitlán,19.7013125,-99.2070625,10293,199.6419439,2054914.529,,,Rent,7411,2024-06-13
29260,9,1,LA LUZ,Cuautitlán Izcalli,México,Center,Cuautitlán,19.6996408,-99.198323,12009,175,2101575,,,Rent,7411,2024-08-29
28752,13,2,AXOTLAN,Ecatepec de Morelos,México,Center,,19.6892855,-99.2247203,100,1000,100000,,,Rent,931,2024-08-06
29548,9,2,GALAXIA  CUAUTITLAN,Cuautitlán,México,Center,Cuautitlán,19.6888405,-99.1651513,46668,222.9011995,10402353.18,,,Rent,16319,2024-09-09
28457,13,2,EX-HACIENDA SAN MIGUEL  II,Cuautitlán Izcalli,México,Center,,19.6886904,-99.2142816,100,100000,10000000,,,Rent,931,2024-07-19
27964,9,1,XHALA,Cuautitlán Izcalli,México,Shallows,Cuautitlán,19.6882141,-99.1867906,10000,200,2000000,,,Rent,14516,2024-06-27
28520,13,2,BOSQUES DE LA HACIENDA,Cuautitlán Izcalli,México,Center,,19.68654135,-99.21413093,100,100000,10000000,,,Rent,931,2024-07-22
22738,9,1,XHALA,Cuautitlán Izcalli,México,Center,Cuautitlán,19.6862946,-99.201608,9301,,,15052.14493,140000000,Sale,7411,2024-02-07
28512,13,2,JARDINES DE LA HACIENDA,Cuautitlán Izcalli,México,Center,,19.6859933,-99.205545,100,100000,10000000,,,Rent,931,2024-07-22
26910,9,2,HACIENDA  CUAUTITLAN,Cuautitlán Izcalli,México,Center,Cuautitlán,19.6836875,-99.1510625,46662,222.9011995,10401015.77,,,Rent,7411,2024-04-22
26005,9,2,LA CAPILLA,Cuautitlán Izcalli,México,Center,Cuautitlán,19.67980873,-99.19081686,19917,150,2987550,,,Rent,7411,2024-03-11
28532,13,2,EL TERREMOTO,Cuautitlán Izcalli,México,Center,,19.67910312,-99.14971287,100,100000,10000000,,,Rent,931,2024-07-22
29076,9,2,EL QUEMADO,Tultitlán,México,Center,Tultitlán,19.6740625,-99.1413125,20971,174.444417,3658273.869,,,Rent,7411,2024-08-23
29326,9,1,CEBADALES,Cuautitlán,México,Center,Tultitlán,19.6735528,-99.1676952,12475,350,4366250,,,Rent,13934,2024-08-29
28092,9,1,VILLAS DE CUAUTITLAN,Cuautitlán,México,Center,Cuautitlán,19.672624,-99.1654541,12475,3500,43662500,,,Rent,13934,2024-07-04
26213,9,1,EL CERRITO,Cuautitlán,México,Center,Cuautitlán,19.670587,-99.1885857,665,150,99750,,,Rent,14910,2024-03-22
27417,13,1,CEBADALES,Cuautitlán,México,Center,,19.6690383,-99.1675625,270,133.3333333,36000,,,Rent,931,2024-05-23
28542,13,2,URBANO REAL FIRENZE,Tecámac,México,Center,,19.6660671,-99.0180413,100,1000,100000,,,Rent,931,2024-07-22
29061,9,1,INDUSTRIAL CUAMATLA,Lerma,México,Center,Cuautitlán,19.6639184,-99.1916987,3187,141.1986194,450000,,,Rent,7411,2024-08-22
28807,9,1,INDUSTRIAL CUAMATLA,Lerma,México,Center,Cuautitlán,19.6629316,-99.1982123,1550,93.5483871,145000,,,Rent,12306,2024-08-08
28772,9,1,EL PARTIDOR,Cuautitlán,México,Center,Cuautitlán,19.6588493,-99.1779709,1111111,,,1000.0001,1111111111,Sale,7264,2024-08-07
22748,9,1,INDUSTRIAL CUAMATLA,Cuautitlán Izcalli,México,Center,Cuautitlán,19.6560348,-99.187154,1450,,,19409.8488,28144280.76,Sale,7411,2024-02-08
27408,9,2,TEYAHUALCO,Ixtlahuaca,México,Center,Tultitlán,19.6559364,-99.1476908,360587,155,55890985,,,Rent,7411,2024-05-23
28093,9,1,P IND CARTAGENA,Tultitlán,México,Center,Tultitlán,19.6549523,-99.152534,430,200,86000,,,Rent,13934,2024-07-04
22918,9,1,SANTIAGUITO,Tultitlán,México,Center,Tultitlán,19.6548302,-99.1630429,2987,0.05021760964,150,,,Rent,7411,2024-02-16
27672,9,1,TEYAHUALCO,Tultepec,México,Center,Tultitlán,19.65387463,-99.14436722,3400,39.70588235,135000,5147.058824,17500000,Rent & Sale,15517,2024-06-10
25891,9,2,TEYAHUALCO,Ixtlahuaca,México,Center,Tultitlán,19.65375563,-99.14987142,15361,145,2227345,,,Rent,7411,2024-03-07
28986,9,1,P IND CARTAGENA,Ecatepec de Morelos,México,Center,Tultitlán,19.6482934,-99.1516388,2700,200,540000,,,Rent,14910,2024-08-21
28541,13,2,CENTRO URBANO,Cuautitlán Izcalli,México,Center,,19.64806763,-99.2077965,100,1000,100000,,,Rent,931,2024-07-22
28540,13,2,EL LAUREL,Tultitlán,México,Center,,19.6449773,-99.108287,100,1000,100000,,,Rent,931,2024-07-22
26336,9,2,RESIDENCIAL LA PONDEROSA,Tultitlán,México,Center,Tultitlán,19.6438125,-99.1356875,105485,145,15295325,,,Rent,7411,2024-04-01
27836,9,1,COLINAS DEL LAGO,Cuautitlán Izcalli,México,Center,,19.6437875,-99.2288594,865,100,86500,,,Rent,15823,2024-06-20
28887,9,1,P IND CARTAGENA,Ecatepec de Morelos,México,Center,Tultitlán,19.6430537,-99.1526428,21400,350,7490000,,,Rent,11483,2024-08-15
29325,9,1,P IND CARTAGENA,Ecatepec de Morelos,México,Center,Tultitlán,19.6430537,-99.1526428,2710,200,542000,,,Rent,13934,2024-08-29
27090,11,1,VILLA DE LAS FLORES,Coacalco de Berriozábal,México,Center,,19.6424628,-99.0983411,100,1300,130000,,,Rent,14218,2024-05-05
26662,15,1,COLINAS DEL LAGO,Cuautitlán Izcalli,México,Center,,19.6423125,-99.2275625,8848,,,4498.191682,39800000,Sale,13705,2024-04-10
28079,9,2,P IND CENTRAL DE ABASTOS,Tultitlán,México,Center,Tultitlán,19.6404743,-99.1421226,19089,165,3149685,,,Rent,7411,2024-07-04
28509,13,2,SANTA MARIA GUADALUPE LAS TORRES,Cuautitlán Izcalli,México,Center,,19.6383504,-99.22327201,100,1000,100000,,,Rent,931,2024-07-22
26986,9,2,COACALCO,Coacalco de Berriozábal,México,Center,,19.6381989,-99.0745976,859,110,94490,,,Rent,8524,2024-04-26
28564,13,2,COACALCO,Coacalco de Berriozábal,México,Center,,19.6360225,-99.10995,200,320,64000,,,Rent,16319,2024-07-23
30796,9,2,LAZARO CARDENAS-(LOS HORNOS),Tultitlán,México,Center,Tultitlán,19.6332445,-99.1530998,4752,150,712800,,,Rent,17368,2024-10-04
26272,13,1,LA  MAGDALENA,Coacalco de Berriozábal,México,Center,,19.63255592,-99.09143139,72,320,23040,,,Rent,6793,2024-03-26
26984,9,2,LAZARO CARDENAS-(LOS HORNOS),Tultitlán,México,Center,Tultitlán,19.630301,-99.1644188,2390,165,394350,,,Rent,7411,2024-04-26
28519,13,2,LOS HEROES TECAMAC,Tecámac,México,Center,,19.6298227,-99.0192831,100,100000,10000000,,,Rent,931,2024-07-22
28487,13,1,HACIENDA DEL TERUEL,Coacalco de Berriozábal,México,Center,,19.6289639,-99.0896804,71,,,21830.98592,1550000,Sale,14993,2024-07-19
27091,11,1,EL PROGRESO GUADALUPE VICTORIA,Ecatepec de Morelos,México,Center,,19.628262,-99.063318,300,66.66666667,20000,,,Rent,14218,2024-05-05
28659,15,1,SANTA CRUZ VENTA DE CARPIO,Ecatepec de Morelos,México,Center,,19.62090871,-99.00392785,1186,,,15000,17790000,Sale,16969,2024-07-29
28013,9,2,P IND LECHERIA,Tultitlán,México,Center,Tultitlán,19.62064806,-99.18528554,2895,160,463200,,,Rent,7411,2024-07-02
26038,13,1,LOS HEROES TECAMAC II BOSQUES SECC I,Tecámac,México,Center,,19.6200469,-99.0359727,115,400,46000,,,Rent,6793,2024-03-13
28492,13,1,LOS HEROES TECAMAC II BOSQUES SECC I,Tecámac,México,Center,,19.6200469,-99.0359727,30,666.6666667,20000,,,Rent,16799,2024-07-22
27835,13,1,LOS HEROES TECAMAC II BOSQUES SECC III,Tecámac,México,Center,,19.6198347,-99.0408671,107,467.2897196,50000,,,Rent,15352,2024-06-20
27837,13,1,LOS HEROES TECAMAC II BOSQUES SECC III,Tecámac,México,Center,,19.6198347,-99.0408671,505,300,151500,,,Rent,15352,2024-06-20
27838,13,1,LOS HEROES TECAMAC II BOSQUES SECC III,Tecámac,México,Center,,19.6198347,-99.0408671,532,293.2330827,156000,,,Rent,15352,2024-06-20
29552,9,2,SAN FRANCISCO CHILPAN,Tultitlán,México,Center,Tultitlán,19.619444,-99.17227,2721,165,448965,,,Rent,7411,2024-09-09
27909,9,2,LA LIBERTAD,Tultitlán,México,Center,Tultitlán,19.6183375,-99.1597344,2390,165,394350,,,Rent,15823,2024-06-25
28039,13,1,SAN MIGUEL TOTOLCINGO,Acolman,México,Center,,19.61386518,-98.96231433,350,,,119885.7143,41960000,Sale,10890,2024-07-03
27880,15,1,ANAHUAC 2DA SECCION,Acolman,México,Center,,19.6121604,-98.9546334,80299,,,3500,281046500,Sale,7411,2024-06-25
20670,9,2,SAN MARTIN OBISPO,Cuautitlán Izcalli,México,Center,Cuautitlán - San Martín Obispo,19.6064375,-99.2064375,23776,251.975269,5990963.996,,,Rent,7411,2024-01-25
26462,15,1,HACIENDA DEL PARQUE,Cuautitlán Izcalli,México,Center,,19.6056708,-99.1940586,65000,,,5136.418945,333867231.4,Sale,11335,2024-04-04
27580,15,1,SOLIDARIDAD 3RA SECCION,Tultitlán,México,Center,,19.60156058,-99.15263789,1600,21.875,35000,,,Rent,15303,2024-06-03
26948,15,1,ADOLFO RUIZ CORTINES,Ecatepec de Morelos,México,Center,,19.5984823,-99.0323957,2325,,,8172.043011,19000000,Sale,9052,2024-04-23
27685,11,1,ALAMOS DE SAN CRISTOBAL,Ecatepec de Morelos,México,Center,,19.5953412,-99.0373909,130,153.8461538,20000,,,Rent,15545,2024-06-11
20561,13,1,FUENTES DE SAN CRISTOBAL,Ecatepec de Morelos,México,Center,,19.5943704,-99.0378191,840,107.1428571,90000,,,Rent,6793,2024-01-23
27457,9,2,LA AZTECA,Tlalnepantla de Baz,México,Center,Tlalnepantla,19.586621,-99.1980935,2265,193.82713,439018.4495,,,Rent,7411,2024-05-27
